basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1_2041-2060,bio12_2041-2060
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.666276,76.117035,Kerala,India,OBS1599321310,CLO,"Muttil North, Kerala, IN (11.666, 76.117)",Wayanad,23.9,3070.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,14.178789,76.403305,Karnataka,India,OBS1599324309,CLO,Jogimatti Wildlife Sanctuary ಜೋಗಿಮಟ್ಟಿ ವನ್ಯಧಾಮ,Chitradurga,25.1,580.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.152554,69.47734,Gujarat,India,OBS1599327617,CLO,Chadva Rakhal,Kachchh,27.4,561.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.152554,69.47734,Gujarat,India,OBS1599328789,CLO,Chadva Rakhal,Kachchh,27.4,561.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.340081,74.26449,Goa,India,OBS1599338594,CLO,Bhagwan Mahaveer WLS & Mollem NP (IBA),South Goa,27.0,2482.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.311828,75.11039,Kerala,India,OBS1599368651,CLO,Chemmattamvayal,Kasaragod,28.4,3538.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.095547,76.72276,Kerala,India,OBS1599374131,CLO,Inchathotty Suspension Bridge,Ernakulam,27.8,2924.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.835762,72.125015,Gujarat,India,OBS1599374909,CLO,"Sanand - Nalsarovar Road, Vanaliya, Gujarat, IN (22.836, 72.125)",Ahmedabad,28.1,893.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.716842,77.38322,Tamil Nadu,India,OBS1599375155,CLO,Vickramasingapuram,Tirunelveli,29.2,1102.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.913887,71.971466,Gujarat,India,OBS1599382496,CLO,Vadala Dam,Surendranagar,28.2,820.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.695542,77.45582,Tamil Nadu,India,OBS1599384353,CLO,"Thamirabharani River, Near Kasyapanathar Temple, Ambasamuthiram",Tirunelveli,29.2,1046.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599385239,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.783024,72.19955,Gujarat,India,OBS1599385332,CLO,Aashkaa,Ahmedabad,28.1,901.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.551772,77.55828,Karnataka,India,OBS1599391224,CLO,ತೇರುಬೀದಿ,Ramanagara,24.7,754.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.080538,77.58615,Karnataka,India,OBS1599391900,CLO,Allalasandra/Judicial Layout,Bengaluru Urban,25.0,815.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.185028,77.87285,Tamil Nadu,India,OBS1599393152,CLO,Moopanpatti Lake,Thoothukudi,30.2,786.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.699933,77.972374,Tamil Nadu,India,OBS1599402960,CLO,"Mainroad, Kalligudi, Tamil Nadu,",Madurai,30.3,770.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.83945,77.43949,Tamil Nadu,India,OBS1599411273,CLO,Kundadam Upar Road,Tiruppur,28.3,543.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.133002,76.68563,Kerala,India,OBS1599418089,CLO,Dr. Salim Ali Bird Sanctuary,Ernakulam,28.1,2940.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.5452,76.274,Kerala,India,OBS1599420796,CLO,Kerala Agricultural University--ACCER,Thrissur,28.6,3000.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.384127,70.09985,Gujarat,India,OBS1599425580,CLO,Ranjitsagar Dam,Jamnagar,27.4,664.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.340081,74.26449,Goa,India,OBS1599428492,CLO,Bhagwan Mahaveer WLS & Mollem NP (IBA),South Goa,27.0,2482.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.122797,79.32311,Maharashtra,India,OBS1599431091,CLO,"Vadholi, Maharashtra, IN (20.123, 79.323)",Chandrapur,27.2,1337.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.85399,73.755226,Gujarat,India,OBS1599437149,CLO,"Panchmuli, Gujarat, IN (21.854, 73.755)",Narmada,27.6,1368.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.340283,76.76703,Karnataka,India,OBS1599461726,CLO,"Unnamed Road, Mysuru, Karnataka, IN (12.34, 76.767)",Mysuru,25.9,716.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.384127,70.09985,Gujarat,India,OBS1599494698,CLO,Ranjitsagar Dam,Jamnagar,27.4,664.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.292,74.5209,Karnataka,India,OBS1599499262,CLO,"Old Magazine House, Ganeshgudi",Uttara Kannada,24.6,2267.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.74001,77.32327,Karnataka,India,OBS1599678693,CLO,Jayamangali Blackbuck Conservation Reserve ಜಯಮಂಗಲಿ ಕೃಷ್ಣಮೃಗ ಸಂರಕ್ಷಣಾ ಪ್ರದೇಶ,Tumakuru,26.7,600.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.112406,75.69371,Karnataka,India,OBS1599793948,CLO,"Chadchan Road, Inchageri, Karnataka, IN (17.112, 75.694)",Vijayapura,27.8,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.112406,75.69371,Karnataka,India,OBS1599799600,CLO,"Chadchan Road, Inchageri, Karnataka, IN (17.112, 75.694)",Vijayapura,27.8,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.112406,75.69371,Karnataka,India,OBS1599802997,CLO,"Chadchan Road, Inchageri, Karnataka, IN (17.112, 75.694)",Vijayapura,27.8,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.692364,78.52349,Uttarakhand,India,OBS1599807006,CLO,"Saneh, Lansdowne Forest Division",Pauri Garhwal,24.6,1779.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.827031,76.78223,Kerala,India,OBS1599813099,CLO,KOTTAMUTTY,Palakkad,28.2,1683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.813843,76.78402,Kerala,India,OBS1599820047,CLO,Kanjikode V.V. College Area,Palakkad,28.2,1683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.218457,76.90392,Karnataka,India,OBS1599821907,CLO,Basavanagudda,Tumakuru,25.5,639.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1599831081,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1599831089,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.033592,75.7584,Karnataka,India,OBS1599832809,CLO,Murudi Rocky Scrub,Bagalkote,26.7,699.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.033592,75.7584,Karnataka,India,OBS1599836494,CLO,Murudi Rocky Scrub,Bagalkote,26.7,699.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.033592,75.7584,Karnataka,India,OBS1599841347,CLO,Murudi Rocky Scrub,Bagalkote,26.7,699.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.164393,77.785095,Tamil Nadu,India,OBS1599842582,CLO,vengadasthirikottai,Dindigul,29.3,670.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.043005,76.90931,Tamil Nadu,India,OBS1599842583,CLO,"Vijayakumar Layout Main Road, Coimbatore, Tamil Nadu, IN (11.043, 76.909)",Coimbatore,26.6,992.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.240658,76.97181,Tamil Nadu,India,OBS1599842806,CLO,"Karamadai, Tamil Nadu, IN",Coimbatore,27.7,747.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.28804,76.62643,Karnataka,India,OBS1599850952,CLO,"Mysuru, Karnataka, IN (12.288, 76.626) SAI PRAPATTI",Mysuru,25.7,723.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1599853949,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,25.9,716.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.09621,77.372635,Tamil Nadu,India,OBS1599854771,CLO,DuBros Silverlance Apartment,Tiruppur,28.5,592.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.766174,77.40436,Tamil Nadu,India,OBS1599874254,CLO,"Molarapatti, Govindapuram Road Dharapuram..",Tiruppur,28.6,545.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.47715,69.71735,Gujarat,India,OBS1599875617,CLO,Narara Marine NP,Devbhumi Dwarka,26.9,488.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.49792,73.77605,Maharashtra,India,OBS1599877745,CLO,"Gera, Maharashtra, IN (18.498, 73.776)",Pune,25.3,1154.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.377378,78.16683,Maharashtra,India,OBS1599877999,CLO,"Mruda The Eco Village, Bhosa, Maharashtra, IN (20.377, 78.167)",Yavatmal,27.5,1132.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.675207,77.70293,Tamil Nadu,India,OBS1599879898,CLO,"Aaraikulam Road, Muthur Reddiarpatti,Tirunelveli.",Tirunelveli,29.9,831.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.559584,73.82462,Maharashtra,India,OBS1599882970,CLO,IUCAA-Inter-University Centre for Astronomy and Astrophysics,Pune,25.8,949.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.681703,77.699165,Tamil Nadu,India,OBS1599883399,CLO,"Ambai Road, Munnirpallam, Tirunelveli.",Tirunelveli,29.9,831.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.777124,75.65752,Karnataka,India,OBS1599886881,CLO,"Unnamed Road, Honnehatti, Karnataka, IN (13.777, 75.658)",Shivamogga,25.6,1041.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.422672,78.42626,Telangana,India,OBS1599886976,CLO,"Kasu Brahmananda Reddy NP, Hyderabad",Hyderabad,27.5,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.37526,77.22283,Tamil Nadu,India,OBS1599887095,CLO,"Amaravathi, Tamil Nadu, IN (10.375, 77.223)",Tiruppur,26.5,917.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.777071,75.65749,Karnataka,India,OBS1599890739,CLO,"Unnamed Road, Honnehatti, Karnataka, IN (13.777, 75.657)",Shivamogga,25.6,1041.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.784116,77.420074,Tamil Nadu,India,OBS1599895098,CLO,Upparu Dam Dharapuram,Tiruppur,28.7,535.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.138036,77.577126,Karnataka,India,OBS1599895640,CLO,Harohalli Kere (North),Bengaluru Urban,24.8,799.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.134953,77.32553,Tamil Nadu,India,OBS1599895981,CLO,"Annapurna Layout, Tiruppur",Tiruppur,28.4,605.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599896515,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.866566,75.7367,Karnataka,India,OBS1599900149,CLO,Hanchinal Kere ಹಂಚಿನಾಳ ಕೆರೆ,Vijayapura,27.5,846.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.609354,72.78202,Gujarat,India,OBS1599903230,CLO,"Demol, Gujarat, IN (22.609, 72.782)",Anand,27.4,1127.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.95634,78.18051,Uttarakhand,India,OBS1599903616,CLO,Bhimgoda Barrage,Haridwar,24.3,1635.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.532335,77.17973,Delhi,India,OBS1599908938,CLO,"New Delhi, Delhi, IN (28.532, 77.18)",South Delhi,25.4,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,14.581311,75.914764,Karnataka,India,OBS1599910781,CLO,"Unnamed Road, Davanagere, Karnataka, IN (14.581, 75.915)Nagalapura Lake",Davanagere,26.3,645.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.020903,78.25827,Uttarakhand,India,OBS1599911969,CLO,"Ganga Bhogpur Talla Road, Ganga Bhogpur Talla, Uttarakhand, IN (30.021, 78.258)",Dehradun,24.2,1731.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599912302,CLO,Nanmangalam Reserve Forest,Chengalpattu,29.4,1286.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.532286,73.81226,Maharashtra,India,OBS1599914401,CLO,"Panchawati, near ARAI hill",Pune,25.6,963.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.149683,77.3045,Tamil Nadu,India,OBS1599914883,CLO,"Parakuli Road, Ammapalayam",Tiruppur,28.4,605.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.786084,77.410545,Tamil Nadu,India,OBS1599921938,CLO,Uppar Dam,Tiruppur,28.6,545.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.369051,78.72902,Telangana,India,OBS1599922148,CLO,Uma Maheswaram,Nagarkurnool,26.6,664.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599924641,CLO,Nanmangalam Reserve Forest,Chengalpattu,29.4,1286.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.551,78.305,Telangana,India,OBS1599926240,CLO,Kistareddypet Lake,Sangareddy,27.3,864.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.531857,77.17717,Delhi,India,OBS1599926272,CLO,"New Delhi, Delhi, IN (28.532, 77.177)",South Delhi,25.4,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.461849,73.843925,Goa,India,OBS1599927342,CLO,"St. Cruz, Goa, IN (15.462, 73.844)",North Goa,28.4,2691.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.972628,77.77665,Maharashtra,India,OBS1599927715,CLO,"Amravati, Maharashtra, IN (20.973, 77.777)",Amravati,27.9,892.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599927948,CLO,Nanmangalam Reserve Forest,Chengalpattu,29.4,1286.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599928022,CLO,Nanmangalam Reserve Forest,Chengalpattu,29.4,1286.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.533693,78.55154,Telangana,India,OBS1599928469,CLO,Badshahpet,Medchal Malkajgiri,27.3,797.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.143578,77.3539,Karnataka,India,OBS1599931738,CLO,Maliyabad Gowshala Scrub ಮಲಿಯಾಬಾದ್‌ ಗೋಶಾಲೆ ಕುರುಚಲು ಕಾಡು,Raichur,28.8,645.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,32.697376,74.92989,Jammu and Kashmir,India,OBS1599932446,CLO,Sunjwan Forest Jammu,Jammu,22.9,1683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.861479,88.36006,West Bengal,India,OBS1599933074,CLO,"Mahananda WLS- Sittong Forest, Shivakhola Forest area And Nurbang Tea Garden, Latpanchar,West Bengal, IN (26.861, 88.36)",Darjeeling,24.1,3735.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.143578,77.3539,Karnataka,India,OBS1599935380,CLO,Maliyabad Gowshala Scrub ಮಲಿಯಾಬಾದ್‌ ಗೋಶಾಲೆ ಕುರುಚಲು ಕಾಡು,Raichur,28.8,645.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,32.697376,74.92989,Jammu and Kashmir,India,OBS1599935403,CLO,Sunjwan Forest Jammu,Jammu,22.9,1683.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.817735,77.550125,Karnataka,India,OBS1599935752,CLO,Byatarayana Doddi Kere,Bengaluru Urban,24.8,818.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.70061,77.03708,Maharashtra,India,OBS1599936365,CLO,Panjabrao deshmukh agri university,Akola,28.1,794.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.346897,74.365555,Maharashtra,India,OBS1599936441,CLO,Mayureshwar WLS,Pune,26.4,473.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.222245,75.51513,Karnataka,India,OBS1599937597,CLO,Magadi Bird Sanctuary ಮಾಗಡಿ ಪಕ್ಷಿಧಾಮ,Gadag,26.3,687.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.492472,79.13648,Uttarakhand,India,OBS1599939128,CLO,Garjiya,Nainital,23.9,1918.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.580545,72.74978,Gujarat,India,OBS1599942117,CLO,Malataj Lake,Anand,27.5,1106.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.191969,73.87125,Gujarat,India,OBS1599949306,CLO,"Jungle Trail,Apr 13, 2022 08:29-23.192, 73.871",Mahisagar,27.3,1266.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.831606,88.344505,West Bengal,India,OBS1599949592,CLO,Mahananda WLS--Rongtong and Shivakhola Forest,Darjeeling,25.2,3575.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.807499,74.44986,Rajasthan,India,OBS1599951376,CLO,Tal Chhapar WLS--Gaushala Area,Churu,26.6,449.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.85645,74.53424,Maharashtra,India,OBS1599951863,CLO,"Sangmeshwar temple -- River bank, Haripur",Sangli,26.3,653.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,14.570615,75.88986,Karnataka,India,OBS1599955657,CLO,Kondajji Kere,Davanagere,26.3,645.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.118587,73.611824,Gujarat,India,OBS1599958134,CLO,"Lunawada, Gujarat, IN (23.119, 73.612)",Mahisagar,27.4,1252.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599959226,CLO,GKVK Campus,Bengaluru Urban,24.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.817735,77.550125,Karnataka,India,OBS1599959847,CLO,Byatarayana Doddi Kere,Bengaluru Urban,24.8,818.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.941418,78.008896,Tamil Nadu,India,OBS1599964220,CLO,Madurai Kamaraj University,Madurai,29.8,808.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599965439,CLO,Nanmangalam Reserve Forest,Chengalpattu,29.4,1286.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.152554,69.47734,Gujarat,India,OBS1599971766,CLO,Chadva Rakhal,Kachchh,27.4,561.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.12933,72.64532,Gujarat,India,OBS1599972028,CLO,Karai near Sabarmati river,Gandhinagar,27.8,1056.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.192524,72.647194,Gujarat,India,OBS1599973037,CLO,"Indroda Nature Park, Gandhinagar IN-GJ 23.19252, 72.64719",Gandhinagar,27.7,1046.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.169752,77.52308,Rajasthan,India,OBS1599973620,CLO,"Keoloadev National Park Road, Shreenagar Rural, Rajasthan, IN (27.17, 77.523)",Bharatpur,25.6,817.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.619837,72.73423,Gujarat,India,OBS1599974383,CLO,"Lavaal - Deva Road, Deva, Gujarat, IN (22.62, 72.734)",Anand,27.5,1111.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1599974535,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599974548,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599975974,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,24.8,1385.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.085288,74.22864,Goa,India,OBS1599982577,CLO,Patch Off Road To Netravali Sanctuary,South Goa,27.2,2832.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.330978,76.00745,Karnataka,India,OBS1599982705,CLO,"Gundupatna Kere, Lingapura ಲಿಂಗಾಪುರ (Kirangoor Lake)",Mysuru,23.4,1323.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.016661,78.67814,Tamil Nadu,India,OBS1599986685,CLO,Sirukudi,Tiruchirappalli,29.7,834.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.807499,74.44986,Rajasthan,India,OBS1599990038,CLO,Tal Chhapar WLS--Gaushala Area,Churu,26.6,449.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.738091,76.781105,Kerala,India,OBS1599993143,CLO,Paehathuruthu Nallepilly,Palakkad,28.5,1748.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.807499,74.44986,Rajasthan,India,OBS1599993705,CLO,Tal Chhapar WLS--Gaushala Area,Churu,26.6,449.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.941661,77.50878,Karnataka,India,OBS1599994551,CLO,Bangalore University Campus,Bengaluru Urban,25.5,832.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.12342,78.19811,Telangana,India,OBS1599997571,CLO,Pocharam Wildlife Sanctuary,Medak,27.6,1126.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.704047,77.56867,Karnataka,India,OBS1599998324,CLO,Jaipurdoddi,Bengaluru Urban,25.5,798.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.704047,77.56867,Karnataka,India,OBS1599998769,CLO,Jaipurdoddi,Bengaluru Urban,25.5,798.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.931282,71.979546,Gujarat,India,OBS1600001440,CLO,Bhaskarpura Wetland,Surendranagar,28.2,830.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.18263,70.70514,Gujarat,India,OBS1600004093,CLO,Gir Wildlife Sanctuary--Sasan,Gir Somnath,26.5,987.0
