basisOfRecord,scientificName,family,genus,decimalLatitude,decimalLongitude,stateProvince,country,catalogNumber,institutionCode,locality,county,bio1,bio12
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.65064,78.25514,Uttar Pradesh,India,OBS1599226290,CLO,"Nagla Kanch , Rati Ka Nagla Wetland",Hathras,25.117,780.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.650814,74.2111,Maharashtra,India,OBS1599229194,CLO,Kalamba Reservoir,Kolhapur,24.605833,1154.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.026285,77.55476,Rajasthan,India,OBS1599232703,CLO,Rouwas Bharatpur Rajasthan,Bharatpur,25.538,724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.99954,80.22887,Tamil Nadu,India,OBS1599233159,CLO,Guindy NP,Chennai,28.778833,1255.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.026285,77.55476,Rajasthan,India,OBS1599240896,CLO,Rouwas Bharatpur Rajasthan,Bharatpur,25.538,724.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599241706,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599241719,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.189533,70.58188,Gujarat,India,OBS1599244445,CLO,Gir Wildlife Sanctuary--Route 6/2,Gir Somnath,25.974667,853.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599246432,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599248360,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.044342,72.49469,Gujarat,India,OBS1599248542,CLO,Physical Research Laboratory (PRL) Thaltej Campus,Ahmedabad,27.295334,753.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.09621,77.372635,Tamil Nadu,India,OBS1599252068,CLO,DuBros Silverlance Apartment,Tiruppur,27.418835,596.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.09621,77.372635,Tamil Nadu,India,OBS1599254438,CLO,DuBros Silverlance Apartment,Tiruppur,27.418835,596.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.243717,76.69471,Karnataka,India,OBS1599255066,CLO,"Mysore City Bird Atlas 60A, Hadajana Kere",Mysuru,24.655832,706.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.221128,73.93189,Goa,India,OBS1599259062,CLO,Varca Beach,South Goa,27.145176,2891.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.769865,76.13367,Kerala,India,OBS1599269884,CLO,"Komangalam wetland and adjacent woody zone, Koottanad",Palakkad,27.383,2949.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.556438,78.48535,Telangana,India,OBS1599277292,CLO,SA Palm Meadows,Medchal Malkajgiri,26.169334,823.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.161914,77.595726,Tamil Nadu,India,OBS1599287592,CLO,"Morukulam-Kannamkulam-Namparchikulam Ponds, Jayamathapuram",Tirunelveli,28.465277,984.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599299613,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599305363,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599305917,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.430283,78.389465,Telangana,India,OBS1599312087,CLO,Durgam Cheruvu,Ranga Reddy,26.427834,797.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.666276,76.117035,Kerala,India,OBS1599321310,CLO,"Muttil North, Kerala, IN (11.666, 76.117)",Wayanad,22.761166,3297.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,14.178789,76.403305,Karnataka,India,OBS1599324309,CLO,Jogimatti Wildlife Sanctuary ಜೋಗಿಮಟ್ಟಿ ವನ್ಯಧಾಮ,Chitradurga,23.974167,578.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.152554,69.47734,Gujarat,India,OBS1599327617,CLO,Chadva Rakhal,Kachchh,26.261168,481.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.152554,69.47734,Gujarat,India,OBS1599328789,CLO,Chadva Rakhal,Kachchh,26.261168,481.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.340081,74.26449,Goa,India,OBS1599338594,CLO,Bhagwan Mahaveer WLS & Mollem NP (IBA),South Goa,25.781834,2820.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.311828,75.11039,Kerala,India,OBS1599368651,CLO,Chemmattamvayal,Kasaragod,27.154167,3735.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.095547,76.72276,Kerala,India,OBS1599374131,CLO,Inchathotty Suspension Bridge,Ernakulam,26.613,3053.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.835762,72.125015,Gujarat,India,OBS1599374909,CLO,"Sanand - Nalsarovar Road, Vanaliya, Gujarat, IN (22.836, 72.125)",Ahmedabad,27.348833,663.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.716842,77.38322,Tamil Nadu,India,OBS1599375155,CLO,Vickramasingapuram,Tirunelveli,28.12,1068.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.913887,71.971466,Gujarat,India,OBS1599382496,CLO,Vadala Dam,Surendranagar,27.435,607.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.695542,77.45582,Tamil Nadu,India,OBS1599384353,CLO,"Thamirabharani River, Near Kasyapanathar Temple, Ambasamuthiram",Tirunelveli,28.164667,1019.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599385239,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.783024,72.19955,Gujarat,India,OBS1599385332,CLO,Aashkaa,Ahmedabad,27.343834,670.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.551772,77.55828,Karnataka,India,OBS1599391224,CLO,ತೇರುಬೀದಿ,Ramanagara,23.698334,729.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.080538,77.58615,Karnataka,India,OBS1599391900,CLO,Allalasandra/Judicial Layout,Bengaluru Urban,23.897667,801.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.185028,77.87285,Tamil Nadu,India,OBS1599393152,CLO,Moopanpatti Lake,Thoothukudi,29.1745,784.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,9.699933,77.972374,Tamil Nadu,India,OBS1599402960,CLO,"Mainroad, Kalligudi, Tamil Nadu,",Madurai,29.159666,837.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.83945,77.43949,Tamil Nadu,India,OBS1599411273,CLO,Kundadam Upar Road,Tiruppur,27.170668,553.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.133002,76.68563,Kerala,India,OBS1599418089,CLO,Dr. Salim Ali Bird Sanctuary,Ernakulam,26.923332,3051.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.5452,76.274,Kerala,India,OBS1599420796,CLO,Kerala Agricultural University--ACCER,Thrissur,27.487999,3055.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.384127,70.09985,Gujarat,India,OBS1599425580,CLO,Ranjitsagar Dam,Jamnagar,26.409334,540.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.340081,74.26449,Goa,India,OBS1599428492,CLO,Bhagwan Mahaveer WLS & Mollem NP (IBA),South Goa,25.781834,2820.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.122797,79.32311,Maharashtra,India,OBS1599431091,CLO,"Vadholi, Maharashtra, IN (20.123, 79.323)",Chandrapur,26.649166,1212.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,21.85399,73.755226,Gujarat,India,OBS1599437149,CLO,"Panchmuli, Gujarat, IN (21.854, 73.755)",Narmada,26.924,1104.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.340283,76.76703,Karnataka,India,OBS1599461726,CLO,"Unnamed Road, Mysuru, Karnataka, IN (12.34, 76.767)",Mysuru,24.805,701.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.384127,70.09985,Gujarat,India,OBS1599494698,CLO,Ranjitsagar Dam,Jamnagar,26.409334,540.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.292,74.5209,Karnataka,India,OBS1599499262,CLO,"Old Magazine House, Ganeshgudi",Uttara Kannada,23.315166,2561.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.74001,77.32327,Karnataka,India,OBS1599678693,CLO,Jayamangali Blackbuck Conservation Reserve ಜಯಮಂಗಲಿ ಕೃಷ್ಣಮೃಗ ಸಂರಕ್ಷಣಾ ಪ್ರದೇಶ,Tumakuru,25.577833,594.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.112406,75.69371,Karnataka,India,OBS1599793948,CLO,"Chadchan Road, Inchageri, Karnataka, IN (17.112, 75.694)",Vijayapura,26.5665,851.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.112406,75.69371,Karnataka,India,OBS1599799600,CLO,"Chadchan Road, Inchageri, Karnataka, IN (17.112, 75.694)",Vijayapura,26.5665,851.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.112406,75.69371,Karnataka,India,OBS1599802997,CLO,"Chadchan Road, Inchageri, Karnataka, IN (17.112, 75.694)",Vijayapura,26.5665,851.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.692364,78.52349,Uttarakhand,India,OBS1599807006,CLO,"Saneh, Lansdowne Forest Division",Pauri Garhwal,23.812834,1654.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.827031,76.78223,Kerala,India,OBS1599813099,CLO,KOTTAMUTTY,Palakkad,27.065834,1678.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.813843,76.78402,Kerala,India,OBS1599820047,CLO,Kanjikode V.V. College Area,Palakkad,27.065834,1678.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.218457,76.90392,Karnataka,India,OBS1599821907,CLO,Basavanagudda,Tumakuru,24.400333,630.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1599831081,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.102837,76.781876,Tamil Nadu,India,OBS1599831089,CLO,"Anaikatti Road, Anaikatti, Tamil Nadu, IN (11.103, 76.782)",Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.033592,75.7584,Karnataka,India,OBS1599832809,CLO,Murudi Rocky Scrub,Bagalkote,25.422333,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.033592,75.7584,Karnataka,India,OBS1599836494,CLO,Murudi Rocky Scrub,Bagalkote,25.422333,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.033592,75.7584,Karnataka,India,OBS1599841347,CLO,Murudi Rocky Scrub,Bagalkote,25.422333,709.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.164393,77.785095,Tamil Nadu,India,OBS1599842582,CLO,vengadasthirikottai,Dindigul,28.139668,756.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.043005,76.90931,Tamil Nadu,India,OBS1599842583,CLO,"Vijayakumar Layout Main Road, Coimbatore, Tamil Nadu, IN (11.043, 76.909)",Coimbatore,25.490334,983.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.240658,76.97181,Tamil Nadu,India,OBS1599842806,CLO,"Karamadai, Tamil Nadu, IN",Coimbatore,26.589333,737.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.28804,76.62643,Karnataka,India,OBS1599850952,CLO,"Mysuru, Karnataka, IN (12.288, 76.626) SAI PRAPATTI",Mysuru,24.549168,710.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.046,76.668,Karnataka,India,OBS1599853949,CLO,"Muddahalli, Nanjangud Taluka ಮುದ್ದಹಳ್ಳಿ",Mysuru,24.717667,700.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.09621,77.372635,Tamil Nadu,India,OBS1599854771,CLO,DuBros Silverlance Apartment,Tiruppur,27.418835,596.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.766174,77.40436,Tamil Nadu,India,OBS1599874254,CLO,"Molarapatti, Govindapuram Road Dharapuram..",Tiruppur,27.4325,554.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.47715,69.71735,Gujarat,India,OBS1599875617,CLO,Narara Marine NP,Devbhumi Dwarka,25.80139,413.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.49792,73.77605,Maharashtra,India,OBS1599877745,CLO,"Gera, Maharashtra, IN (18.498, 73.776)",Pune,24.340834,1118.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.377378,78.16683,Maharashtra,India,OBS1599877999,CLO,"Mruda The Eco Village, Bhosa, Maharashtra, IN (20.377, 78.167)",Yavatmal,26.941668,1054.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.675207,77.70293,Tamil Nadu,India,OBS1599879898,CLO,"Aaraikulam Road, Muthur Reddiarpatti,Tirunelveli.",Tirunelveli,28.8725,805.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.559584,73.82462,Maharashtra,India,OBS1599882970,CLO,IUCAA-Inter-University Centre for Astronomy and Astrophysics,Pune,24.801,913.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,8.681703,77.699165,Tamil Nadu,India,OBS1599883399,CLO,"Ambai Road, Munnirpallam, Tirunelveli.",Tirunelveli,28.8725,805.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.777124,75.65752,Karnataka,India,OBS1599886881,CLO,"Unnamed Road, Honnehatti, Karnataka, IN (13.777, 75.658)",Shivamogga,24.3935,1116.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.422672,78.42626,Telangana,India,OBS1599886976,CLO,"Kasu Brahmananda Reddy NP, Hyderabad",Hyderabad,26.6185,789.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.37526,77.22283,Tamil Nadu,India,OBS1599887095,CLO,"Amaravathi, Tamil Nadu, IN (10.375, 77.223)",Tiruppur,25.338667,966.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.777071,75.65749,Karnataka,India,OBS1599890739,CLO,"Unnamed Road, Honnehatti, Karnataka, IN (13.777, 75.657)",Shivamogga,24.3935,1116.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.784116,77.420074,Tamil Nadu,India,OBS1599895098,CLO,Upparu Dam Dharapuram,Tiruppur,27.533167,547.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.138036,77.577126,Karnataka,India,OBS1599895640,CLO,Harohalli Kere (North),Bengaluru Urban,23.751667,787.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.134953,77.32553,Tamil Nadu,India,OBS1599895981,CLO,"Annapurna Layout, Tiruppur",Tiruppur,27.333332,608.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.092517,76.78662,Tamil Nadu,India,OBS1599896515,CLO,Salim Ali Centre for Ornithology and Natural History (SACON),Coimbatore,23.700832,1393.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.866566,75.7367,Karnataka,India,OBS1599900149,CLO,Hanchinal Kere ಹಂಚಿನಾಳ ಕೆರೆ,Vijayapura,26.318666,868.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.609354,72.78202,Gujarat,India,OBS1599903230,CLO,"Demol, Gujarat, IN (22.609, 72.782)",Anand,26.762167,806.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.95634,78.18051,Uttarakhand,India,OBS1599903616,CLO,Bhimgoda Barrage,Haridwar,23.464333,1496.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.532335,77.17973,Delhi,India,OBS1599908938,CLO,"New Delhi, Delhi, IN (28.532, 77.18)",South Delhi,24.947666,717.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,14.581311,75.914764,Karnataka,India,OBS1599910781,CLO,"Unnamed Road, Davanagere, Karnataka, IN (14.581, 75.915)Nagalapura Lake",Davanagere,25.115667,642.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,30.020903,78.25827,Uttarakhand,India,OBS1599911969,CLO,"Ganga Bhogpur Talla Road, Ganga Bhogpur Talla, Uttarakhand, IN (30.021, 78.258)",Dehradun,23.348999,1585.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599912302,CLO,Nanmangalam Reserve Forest,Chengalpattu,28.634,1257.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.532286,73.81226,Maharashtra,India,OBS1599914401,CLO,"Panchawati, near ARAI hill",Pune,24.601334,931.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,11.149683,77.3045,Tamil Nadu,India,OBS1599914883,CLO,"Parakuli Road, Ammapalayam",Tiruppur,27.333332,608.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,10.786084,77.410545,Tamil Nadu,India,OBS1599921938,CLO,Uppar Dam,Tiruppur,27.4325,554.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.369051,78.72902,Telangana,India,OBS1599922148,CLO,Uma Maheswaram,Nagarkurnool,25.616167,690.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599924641,CLO,Nanmangalam Reserve Forest,Chengalpattu,28.634,1257.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.551,78.305,Telangana,India,OBS1599926240,CLO,Kistareddypet Lake,Sangareddy,26.37,864.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,28.531857,77.17717,Delhi,India,OBS1599926272,CLO,"New Delhi, Delhi, IN (28.532, 77.177)",South Delhi,24.947666,717.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.461849,73.843925,Goa,India,OBS1599927342,CLO,"St. Cruz, Goa, IN (15.462, 73.844)",North Goa,27.184834,2995.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.972628,77.77665,Maharashtra,India,OBS1599927715,CLO,"Amravati, Maharashtra, IN (20.973, 77.777)",Amravati,27.360332,810.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599927948,CLO,Nanmangalam Reserve Forest,Chengalpattu,28.634,1257.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.926854,80.17312,Tamil Nadu,India,OBS1599928022,CLO,Nanmangalam Reserve Forest,Chengalpattu,28.634,1257.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,17.533693,78.55154,Telangana,India,OBS1599928469,CLO,Badshahpet,Medchal Malkajgiri,26.394167,795.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.143578,77.3539,Karnataka,India,OBS1599931738,CLO,Maliyabad Gowshala Scrub ಮಲಿಯಾಬಾದ್‌ ಗೋಶಾಲೆ ಕುರುಚಲು ಕಾಡು,Raichur,27.564167,691.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,32.697376,74.92989,Jammu and Kashmir,India,OBS1599932446,CLO,Sunjwan Forest Jammu,Jammu,22.048,1410.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.861479,88.36006,West Bengal,India,OBS1599933074,CLO,"Mahananda WLS- Sittong Forest, Shivakhola Forest area And Nurbang Tea Garden, Latpanchar,West Bengal, IN (26.861, 88.36)",Darjeeling,23.124666,3621.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.143578,77.3539,Karnataka,India,OBS1599935380,CLO,Maliyabad Gowshala Scrub ಮಲಿಯಾಬಾದ್‌ ಗೋಶಾಲೆ ಕುರುಚಲು ಕಾಡು,Raichur,27.564167,691.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,32.697376,74.92989,Jammu and Kashmir,India,OBS1599935403,CLO,Sunjwan Forest Jammu,Jammu,22.048,1410.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.817735,77.550125,Karnataka,India,OBS1599935752,CLO,Byatarayana Doddi Kere,Bengaluru Urban,23.781334,798.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,20.70061,77.03708,Maharashtra,India,OBS1599936365,CLO,Panjabrao deshmukh agri university,Akola,27.535166,716.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,18.346897,74.365555,Maharashtra,India,OBS1599936441,CLO,Mayureshwar WLS,Pune,25.419334,457.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,15.222245,75.51513,Karnataka,India,OBS1599937597,CLO,Magadi Bird Sanctuary ಮಾಗಡಿ ಪಕ್ಷಿಧಾಮ,Gadag,25.031834,693.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,29.492472,79.13648,Uttarakhand,India,OBS1599939128,CLO,Garjiya,Nainital,23.016333,1791.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,22.580545,72.74978,Gujarat,India,OBS1599942117,CLO,Malataj Lake,Anand,26.820333,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.191969,73.87125,Gujarat,India,OBS1599949306,CLO,"Jungle Trail,Apr 13, 2022 08:29-23.192, 73.871",Mahisagar,26.856167,891.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,26.831606,88.344505,West Bengal,India,OBS1599949592,CLO,Mahananda WLS--Rongtong and Shivakhola Forest,Darjeeling,24.268667,3461.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,27.807499,74.44986,Rajasthan,India,OBS1599951376,CLO,Tal Chhapar WLS--Gaushala Area,Churu,25.732834,368.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,16.85645,74.53424,Maharashtra,India,OBS1599951863,CLO,"Sangmeshwar temple -- River bank, Haripur",Sangli,25.133667,653.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,14.570615,75.88986,Karnataka,India,OBS1599955657,CLO,Kondajji Kere,Davanagere,25.115667,642.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,23.118587,73.611824,Gujarat,India,OBS1599958134,CLO,"Lunawada, Gujarat, IN (23.119, 73.612)",Mahisagar,26.921667,867.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,13.085732,77.57133,Karnataka,India,OBS1599959226,CLO,GKVK Campus,Bengaluru Urban,23.7665,796.0
HUMAN_OBSERVATION,"Pavo cristatus Linnaeus, 1758",Phasianidae,Pavo,12.817735,77.550125,Karnataka,India,OBS1599959847,CLO,Byatarayana Doddi Kere,Bengaluru Urban,23.781334,798.0
